instance,count,sign,main_group,layer,frac_fb,frac_lat,frac_ff,VIC,cluster,size,r2
MeVP62_R,3,1,OL output,2.466242338897956,0.046980092608240105,0.915632479866772,0.037387427524987936,0.12947431,7.0,53.83066399113957,-1.0
MeVP63_R,1,-1,OL output,1.8326540333388903,0.004540295119182747,0.2599318955732123,0.735527809307605,0.10929544,5.0,118.29405558277497,-0.04030916344902047
MeVP64_R,1,-1,OL output,2.158028782922281,0.06153846153846154,0.6811965811965812,0.2572649572649573,0.17195222,8.0,19.541784491534486,0.11666062427596335
MeVP6_R,49,-1,OL output,2.2475283853565227,0.08036544567404054,0.6204685143951659,0.29916603993079355,0.115883365,4.0,10.901735704091644,0.6566819326241551
MeVP7_R,12,1,OL output,2.054409119784177,0.03757578962640979,0.5119605119839509,0.45046369838963934,0.15277421,4.0,17.27130773193681,0.3556754583140368
MeVP8_R,6,1,OL output,2.053018382441276,0.02295482556211434,0.49411979827530017,0.4829253761625857,0.15865003,4.0,17.914813497292926,-0.027013766328103095
MeVP9_R,5,1,OL output,2.0090231165728447,0.015795868772782502,0.4823815309842041,0.5018226002430134,0.19714354,5.0,22.577791252558683,-0.05913106254645806
MeVPLo1_R,2,-1,OL output,2.544092763147256,0.29428995024442306,0.264171709286962,0.44153834046861495,0.10262829,8.0,181.94743924305527,-1.0
MeVPLo2_R,7,1,OL output,1.6263071185843083,0.0688925554429216,0.5254854309225737,0.4056220136345048,0.24340251,4.0,55.77375136877516,-0.1825846749096991
MeVPLp1_R,1,1,OL output,1.7426378486046732,0.007407407407407407,0.09487179487179487,0.8977207977207977,0.27011666,8.0,161.86777919132575,-1.0
MeVPLp2_R,1,-1,OL output,2.0037820752042568,0.019339242546333603,0.16545796400752083,0.8152027934461455,0.20815636,8.0,39.22545553133436,-0.34716497573547467
MeVPMe10_R,2,-1,OL output,1.5442635879237612,0.00041135335252982314,0.0040324786775091034,0.9955561679699612,0.22022358,2.0,42.42915708316962,0.08039555968038553
MeVPMe11_R,1,-1,OL output,2.002676760727147,0.0011098779134295228,0.015908250092489827,0.9829818719940807,0.22590339,3.0,100.1388953163687,-1.0
MeVPMe12_R,2,1,OL output,1.9592912746975184,0.04161291346672785,0.2763089084564967,0.6820781780767755,0.15951166,7.0,146.46931654193756,-0.6458737471722288
MeVPMe13_R,1,1,OL output,2.140105859322518,0.09074659700261241,0.09989000412484532,0.8093633988725423,0.11075269,5.0,151.66342431249623,-0.9718490900237489
MeVPMe1_R,6,-1,OL output,2.004003066011289,0.04049293530717578,0.22462871099977622,0.7348783536930481,0.22700891,9.0,70.16005122727103,-0.34973991763943557
MeVPMe2_R,5,-1,OL output,2.0080413929774283,0.11248837778538893,0.3013942088291832,0.5861174133854277,0.2081737,9.0,90.11229997298709,-0.6525243254952933
MeVPMe3_R,1,-1,OL output,1.7147228440631148,0.002310803004043905,0.023685730791450026,0.9740034662045061,0.22824316,3.0,35.0793481349721,-0.6232641464379907
MeVPMe4_R,1,-1,OL output,2.03629859641036,0.0011422044545973732,0.0025699600228440895,0.9962878355225586,0.15944128,7.0,85.88562576653175,-0.5119087240796534
MeVPMe5_R,10,-1,OL output,2.355724202003883,0.0004677984930870014,0.032735008481518876,0.9667971930253941,0.1321671,4.0,40.877469226362074,-0.04209104943377018
MeVPMe6_R,1,-1,OL output,2.0716318545246906,0.0005216484089723526,0.013823682837767344,0.9856546687532604,0.1384835,4.0,69.77323787269897,-0.7824270300466416
MeVPMe7_R,1,-1,OL output,2.111148946124853,0.003923107100823852,0.12553942722636327,0.8705374656728129,0.10162012,5.0,81.68303628855124,-0.17528754661832546
MeVPMe8_R,2,-1,OL output,2.65009590695889,0.32656097267442863,0.2869987319810622,0.3864402953445092,0.08998455,4.0,58.357891539295515,0.35564809266696373
MeVPMe9_R,6,-1,OL output,2.849951564741532,0.0009988432807008809,0.18092965377390607,0.8180715029453931,0.040299807,4.0,52.48811805712877,0.2666454720931519
MeVPOL1_R,1,1,OL output,2.0062789986151985,0.06636274154276538,0.206807232036471,0.7268300264207637,0.2121199,8.0,118.12651482661991,-1.0
MeVPaMe1_R,1,1,OL output,2.144938279487116,0.005722460658082976,0.38912732474964234,0.6051502145922747,0.123753205,8.0,138.69062318823322,-0.6498393498668962
MeVPaMe2_R,1,-1,OL output,2.0943176474121774,0.0017636684303350971,0.018812463256907705,0.9794238683127573,0.116047114,3.0,85.06646051583965,-0.43515096209956794
Mi10_R,222,1,OL internal,1.929334866880335,0.1369986846676158,0.8469600115770419,0.016041303755342334,0.21353298,,4.930586412389917,0.7806176323223808
Mi13_R,453,-1,OL internal,1.4479991689961915,0.0,0.9151750021163921,0.08482499788360782,0.15284455,,2.036819222698989,0.7096387104076882
Mi14_R,155,-1,OL internal,1.980968519179366,0.35581471699439066,0.6413005659326539,0.00288471707295546,0.24311419,,5.962369586024493,0.904664629420116
Mi15_R,582,1,OL internal,1.121727737732781,0.0,0.4857380793215452,0.5142619206784548,0.30281425,,2.0048413733975465,0.5600705981494591
Mi16_R,101,-1,OL internal,2.0021481108762624,0.15479280838380924,0.8452071916161907,0.0,0.20238347,,2.8098521151391935,0.8140582028365937
Mi17_R,97,-1,OL internal,2.018156882091888,0.04574961528608726,0.7160275358869496,0.23822284882696326,0.15427022,,4.691816624405242,0.7847082327468811
Mi18_R,36,-1,OL internal,1.861073254241313,0.5852073167126941,0.4075477707959485,0.007244912491357485,0.12309336,,27.720442540553503,-0.11381156370330947
Mi19_R,5,0,OL internal,2.0550608955169256,0.21213371853074703,0.7779612051176228,0.009905076351630212,0.18154748,,141.01730693601075,-1.0
Mi1_R,887,1,OL internal,1.0,0.01304501702244687,0.11903915636942977,0.8679158266081234,0.28606358,,1.3048199480389508,0.5145396706527259
Mi20_R,1,-1,OL internal,1.9926721512021823,0.3445330296127563,0.6509111617312073,0.004555808656036446,0.1822237,,23.059288208717618,-0.06286232549427573
Mi2_R,492,-1,OL internal,1.4152855623393084,0.0,0.30895819708418193,0.6910418029158181,0.2330025,,1.9664313245740108,0.7993955580936917
Mi4_R,889,-1,OL internal,1.5138658935985254,0.1988178770263601,0.7253451249409326,0.07583699803270734,0.29890883,,2.654248743996509,0.47192619789626833
Mi9_R,889,-1,OL internal,1.0,0.0,0.1335244717555431,0.8664755282444568,0.21771218,,1.3544426438742356,0.524362942022176
Nod1_R,2,1,OL output,2.989075663854016,0.007599375378579487,0.02532681878913311,0.9670738058322874,0.11405834,9.0,81.51077812332085,-0.5268233843122602
Nod2_R,1,-1,OL output,2.9378282794864634,0.0027008777852802167,0.08575286968264688,0.911546252532073,0.10956227,9.0,93.72579807555557,-0.277672003239285
Nod3_R,1,1,OL output,2.848682165704158,0.002770083102493075,0.09591412742382271,0.9013157894736842,0.08654439,9.0,48.006018785119615,-0.2181475618290878
Nod4_R,1,1,OL output,3.0019663911222776,0.005383580080753701,0.010767160161507403,0.983849259757739,0.12712687,9.0,79.28127712742666,0.06220791233776335
Nod5_R,1,1,OL output,2.876091374115964,0.07474676912329724,0.2982885085574572,0.6269647223192455,0.110680275,9.0,78.22539517570478,-0.7257093025424344
OA-AL2i1_R,1,0,CB input,2.20429456227987,0.2111228813559322,0.6556497175141243,0.1332274011299435,0.09665251,,131.27501690351187,-1.0
OA-AL2i2_R,2,0,CB input,2.211056946328841,0.03138369235485256,0.9153885050214874,0.05322780262366005,0.095014066,,129.99378006465705,-0.924221096614839
OA-AL2i3_R,2,0,CB input,1.9186392761726432,0.30394775797317886,0.6404740238357525,0.055578218191068604,0.1321922,,146.7617683350827,-0.45135694673046045
OA-AL2i4_R,1,0,CB input,2.622066230844501,0.6032767198490308,0.1531995196431635,0.2435237605078058,0.044957597,,129.3428095190964,-1.0
OA-ASM1_R,2,0,CB input,2.826752655893552,0.3384646234190227,0.2223634233382096,0.4391719532427677,0.035558254,,136.46343772346924,-0.9453565554934029
OLVC1_R,1,1,CB input,3.5156900507087148,0.9692928039702233,0.019230769230769232,0.011476426799007445,0.019734006,,84.39662433098165,-1.0
OLVC2_L,1,-1,CB input,2.7636873674202493,0.47898775808514527,0.5146172117668555,0.006395030147999269,0.04347831,,26.10067243816687,-0.6479589203847593
OLVC3_L,1,1,CB input,3.223131660463136,0.5966204506065858,0.38720392836510686,0.016175621028307337,0.02980806,,151.87623847007697,-0.6819753097462828
OLVC4_L,1,0,CB input,2.565472115877617,0.4595216191352346,0.5211591536338547,0.019319227230910764,0.05891426,,210.8524343626671,-0.9898775661182819
OLVC5_R,1,1,CB input,3.1938441972017424,0.5840224246671338,0.2769446391030133,0.13903293622985283,0.022443557,,162.6584546328853,-1.0
OLVC6_L,1,-1,CB input,2.8475793805327685,0.3759099933818663,0.6221045665122436,0.001985440105890139,0.077939846,,21.19638611947494,-0.07611481572715806
OLVC7_L,3,-1,CB input,2.650819502337365,0.4875659382064808,0.5116804822908817,0.0007535795026375283,0.079716325,,12.79961478579277,0.5239432237208805
Pm10_R,37,-1,OL internal,2.003211492825181,0.2451085587239361,0.7497116984367594,0.005179742839304348,0.2518194,,8.47719250230574,0.21630851658869477
Pm11_R,2,-1,OL internal,2.001339343839033,0.24597557809996137,0.752266490114578,0.0017579317854606194,0.26507163,,134.35171737995444,-1.0
Pm12_R,2,-1,OL internal,2.060191421345923,0.3270769780176616,0.5561865229134372,0.11673649906890131,0.15759304,,160.01270110548626,-0.8650122839022976
Pm13_R,1,-1,OL internal,2.463694892505819,0.07579965952871608,0.9227667771705045,0.0014335633007795002,0.15250018,,141.07825159066243,-1.0
Pm1_R,121,-1,OL internal,2.000065366777731,0.19429555133261603,0.8030060226266733,0.0026984260407106435,0.26060903,,5.146567628432652,0.18946588573015444
Pm2a_R,109,-1,OL internal,2.00031372972421,0.32315804312167185,0.6759281177727363,0.0009138391055918181,0.23086062,,5.982972641636134,-0.1944796001900153
Pm2b_R,65,-1,OL internal,2.000311656230319,0.4776359384249252,0.5095540483302535,0.012810013244821259,0.2361338,,9.059508900178685,-0.4315718070023258
Pm3_R,36,-1,OL internal,2.054014159004085,0.2805841784666877,0.7164110901625673,0.003004731370744977,0.22338799,,18.300289109562897,0.1096005526920451
Pm4_R,85,-1,OL internal,2.0005090282589424,0.1133662906733089,0.876709284327795,0.009924424998896056,0.22790572,,3.252250648531487,0.5689515852262748
Pm5_R,94,-1,OL internal,2.0001506354134984,0.26262830911572616,0.7321775751036738,0.005194115780600034,0.26688528,,5.976738352382305,0.07996804267108792
Pm6_R,24,-1,OL internal,2.0005782420984453,0.6483744765110641,0.3502136182915428,0.0014119051973930075,0.24924023,,19.652521413841466,-0.562523605937597
Pm7_R,14,-1,OL internal,2.000295463245393,0.3243300038427006,0.6721002344714622,0.00356976168583714,0.27805775,,22.114135099863123,-0.5715068120544413
Pm8_R,20,-1,OL internal,2.0626639891226057,0.06975745969094063,0.9148419380155253,0.015400602293534054,0.1671325,,16.73334412801219,-0.16968878845747137
Pm9_R,27,-1,OL internal,2.005396531463444,0.22659481296930564,0.7347004275655525,0.03870475946514183,0.23821014,,16.367105914711473,-0.12747272520912345
R7_R,777,0,visual input,0.0,0.0,0.11842105263157895,0.881578947368421,0.0,,,
R7d_R,42,0,visual input,0.0,0.0,0.13716736694677872,0.8628326330532212,0.0,,,
R8_R,777,0,visual input,0.0,0.0,0.25791855203619907,0.7420814479638009,0.0,,,
R8d_R,41,0,visual input,0.0,0.0,0.2915129151291513,0.7084870848708487,0.0,,,
SLP249_R,2,-1,OL output,2.153682110680512,0.0018542830420195467,0.03555830137033319,0.9625874155876473,0.04293719,1.0,134.38440534336752,-0.03952805179048524
SLP250_R,1,-1,OL output,1.895415847742427,0.0034063260340632603,0.05596107055961071,0.940632603406326,0.09412985,1.0,138.4725454441323,-0.007529383158230374
SMP217_R,3,-1,OL output,2.206759319258415,0.0,0.02348993288590604,0.9765100671140939,0.03910642,1.0,132.3774951402347,0.04424895631304904
T1_R,892,0,OL internal,1.0,0.1359196588251479,0.7475581235383134,0.11652221763653872,0.47606316,,1.2856208782414356,0.513123549287042
T2_R,822,1,OL internal,1.9914824981263275,0.048516954975823624,0.6701516330288788,0.28133141199529754,0.18184815,,2.3495887429918914,0.7776078604738396
T2a_R,939,1,OL internal,2.003143747892466,0.07179304324606428,0.33662198749694006,0.5915849692569957,0.17375776,,2.477979520951485,0.7708789330356036
T3_R,976,1,OL internal,2.0,0.03889987178255749,0.41142225860323606,0.5496778696142064,0.18639436,,1.7952826205448154,0.722822257984506
T4a_R,849,1,OL internal,2.0,0.04786271362937137,0.35259973640156106,0.5995375499690675,0.16930969,,2.224459599731693,0.8651509064556098
T4b_R,846,1,OL internal,2.0,0.0233867417305561,0.33315341527468806,0.6434598429947559,0.16263723,,2.210732478754378,0.8763494300586097
T4c_R,883,1,OL internal,2.0,0.009832769237222837,0.29411181908300715,0.69605541167977,0.16596298,,2.191056132424155,0.871526337834377
T4d_R,859,1,OL internal,2.0,0.0,0.28400342172797266,0.7159965782720273,0.16235326,,2.174389109472027,0.852674273528865
T5a_R,838,1,OL internal,2.000485946338797,0.0020695127699470422,0.3748388936920851,0.6230915935379678,0.16578475,,2.061408289004778,0.7907593541259565
T5b_R,852,1,OL internal,2.000765820703708,0.002948209991435871,0.32660490203901055,0.6704468879695537,0.16448706,,2.098129310720766,0.8228044011674631
T5c_R,858,1,OL internal,2.000524790480553,0.001908980375374473,0.2764701818346762,0.7216208377899492,0.17435676,,2.121972943914756,0.8356915311667125
T5d_R,808,1,OL internal,2.000379051491271,0.0,0.30694928897236384,0.6930507110276363,0.17198655,,2.072849536658416,0.8191414308445705
Tlp11_R,32,-1,OL internal,2.8902800542136777,0.4015924412578487,0.5984075587421513,0.0,0.1228366,,16.611366788199636,0.06353369343118015
Tlp12_R,68,-1,OL internal,2.9476974310327773,0.6152251893184535,0.38477481068154645,0.0,0.09933439,,8.952401745355905,0.457747658294294
Tlp13_R,58,-1,OL internal,2.9412239473682984,0.6451176220806794,0.3548823779193206,0.0,0.11429107,,9.451831269563865,0.2712759633926951
Tlp14_R,30,-1,OL internal,2.9877950242250497,0.7616329065869057,0.23836709341309417,0.0,0.15951172,,23.99152527681513,-0.02843977678363696
Tm12_R,494,1,OL internal,1.9388429079729823,0.03333457411290601,0.6558672897907915,0.3107981360963026,0.17800304,,2.283261364897371,0.8105625411596857
Tm16_R,197,1,OL internal,1.818273517537324,0.3034915126070759,0.5044771503871891,0.19203133700573496,0.18071164,,5.8792736720374545,0.7248239145102384
Tm1_R,890,1,OL internal,1.0,0.0014244132709266217,0.14329595701068765,0.8552796297183857,0.31805104,,1.2856208782414356,0.5139924659413841
Tm20_R,876,1,OL internal,1.0,0.0,0.12448456388089175,0.8755154361191083,0.24669501,,1.3517662155366998,0.5235534184124015
Tm23_R,16,-1,OL internal,2.012716931844485,0.09710292245637554,0.8917219242446376,0.011175153298986922,0.2176921,,18.349877042658132,0.1138681750054541
Tm24_R,115,1,OL internal,2.23614577241704,0.018083775053563355,0.833360633718378,0.14855559122805867,0.109197825,,10.65640099092286,0.5692888012076203
Tm26_R,50,1,OL internal,1.999411899993058,0.062002781750263455,0.7492957237306744,0.18870149451906212,0.09134057,,5.027448115241372,0.6644238985893016
Tm29_R,276,-1,OL internal,2.004532993240158,0.030459008855304958,0.9222904484682872,0.04725054267640781,0.100894324,,3.551141064435306,0.8030824656519475
Tm2_R,883,1,OL internal,1.0,0.0021552544776825204,0.14014785411172606,0.8576968914105914,0.34624696,,1.3058694464234852,0.5136132876584191
Tm30_R,61,-1,OL internal,2.1022407442245865,0.1378724480201678,0.7813065244158302,0.08082102756400215,0.11506724,,8.135591242664345,0.6128642655949369
Tm31_R,55,-1,OL internal,2.2281606997566787,0.027217502158104184,0.8618079850003222,0.11097451284157363,0.100933455,,10.242308585075754,0.7233951485102534
Tm32_R,59,-1,OL internal,2.002541943106051,0.09105525635636427,0.8920591228238115,0.016885620819824282,0.15267502,,7.598931285659607,0.03293136944422925
Tm33_R,139,1,OL internal,2.0544808280516618,0.052727628603829874,0.8467387596586459,0.10053361173752423,0.13257046,,6.215043151623934,0.5878504201147595
Tm34_R,88,-1,OL internal,2.242284849727462,0.1202781727009727,0.7823381204127836,0.09738370688624362,0.08164808,,8.216306538944792,0.7205178702605823
Tm35_R,43,-1,OL internal,2.241572099479453,0.020129218568035824,0.8757481396163038,0.10412264181566028,0.11038201,,10.866348495230612,0.6081647619868942
Tm36_R,77,1,OL internal,2.0283181719312866,0.012628714271517356,0.8366523204880248,0.15071896524045775,0.11392915,,4.930598214495481,0.6883079203752343
Tm37_R,268,-1,OL internal,1.9805931320171533,0.15508257218037727,0.7026962935798119,0.14222113423981086,0.16885692,,3.217466518406828,0.8619445147373054
Tm38_R,116,1,OL internal,2.1111992974171745,0.03263404509561343,0.7661646362146591,0.20120131868972754,0.12072982,,6.948559201426389,0.7652855041269413
Tm39_R,200,1,OL internal,2.029291084118809,0.10812597188325736,0.8046178899932978,0.08725613812344489,0.12471889,,3.6923054432781415,0.8470867331250822
Tm3_R,1037,1,OL internal,1.0381472613615146,0.017335730167761274,0.07653158070871326,0.9061326891235254,0.3407406,,1.8254603110131211,0.8228593252252516
Tm40_R,83,1,OL internal,2.0599392474552,0.050146660628534054,0.8747651687851912,0.07508817058627482,0.13306777,,5.869770684240699,0.8144052936269753
Tm4_R,833,1,OL internal,1.0262486410743834,0.0,0.06250520183104452,0.9374947981689554,0.36222392,,2.169127592237796,0.8089755491418053
Tm5Y_R,463,1,OL internal,1.89679329316795,0.07254496389453563,0.6270183605737772,0.3004366755316872,0.09895872,,2.9618313566238443,0.7634265498616316
Tm5a_R,307,1,OL internal,1.2074796906555254,0.0,0.04659498207885304,0.953405017921147,0.16152799,,1.769435610810987,0.5500304872136639
Tm5b_R,262,1,OL internal,1.4627212900053292,0.0,0.10840029788013833,0.8915997021198617,0.13047408,,2.3057597611504708,0.6085224722551482
Tm5c_R,374,-1,OL internal,1.0097048831178097,0.0,0.17653621600246414,0.823463783997536,0.33468723,,1.9432403666666132,0.7655306250879315
Tm6_R,770,1,OL internal,1.9865442893501504,0.04131025363675953,0.48931376741818094,0.4693759789450595,0.20217206,,2.4972170918580594,0.848378447590181
Tm9_R,887,1,OL internal,1.0,0.0,0.05358171691953139,0.9464182830804686,0.24,,1.3287045884451478,0.5185257701639542
TmY10_R,278,1,OL internal,1.330785296836115,0.0,0.3026635290550593,0.6973364709449407,0.1391198,,2.8769426536206133,0.6761343211887546
TmY13_R,211,1,OL internal,2.005916481994501,0.013348410803761559,0.821393792341025,0.16525779685521333,0.17623584,,4.1281491221541735,0.8697226000840332
TmY14_R,234,0,OL internal,2.0874172296664795,0.11252887553175088,0.8335926715593733,0.05387845290887573,0.15003172,,4.070185825306283,0.9534968746697012
TmY15_R,110,-1,OL internal,2.021778423616081,0.06843659780955864,0.806465232296704,0.12509816989373743,0.18129447,,5.288013414918793,0.7262003593999098
TmY16_R,80,-1,OL internal,2.038823508661978,0.42587504448531005,0.30175327119068723,0.27237168432400266,0.15602213,,8.527099409821094,0.40626575520761515
TmY17_R,200,1,OL internal,2.435877145186907,0.11000198448495038,0.8427351829442759,0.047262832570773766,0.08281158,,6.337495373545703,0.893172304664449
TmY18_R,694,1,OL internal,1.914187516832772,0.01984528220960254,0.6753516245433072,0.30480309324709026,0.15277515,,2.2326165271295775,0.8094525792914427
TmY19a_R,43,-1,OL internal,2.003007344211609,0.12456333312446789,0.7383415125266134,0.13709515434891864,0.17117524,,10.036864735426274,0.6154410224092538
TmY19b_R,17,-1,OL internal,2.0900147782247105,0.05019289149339706,0.7110659628231251,0.2387411456834779,0.17470257,,14.249185767839487,0.3402466458187534
TmY20_R,167,1,OL internal,2.90054116195666,0.6723266633910019,0.32622881076787386,0.0014445258411242901,0.10996009,,6.104242481736305,0.876296922377245
TmY21_R,189,1,OL internal,2.142891512685248,0.06130896936232888,0.8445888916164221,0.09410213902124898,0.10200747,,7.9364337859277825,0.5734690598561576
TmY3_R,409,1,OL internal,1.7882972393468592,0.024946708958742327,0.7403539432917078,0.2346993477495499,0.24828935,,2.979171117064874,0.8906474338138518
TmY4_R,288,1,OL internal,2.170269334959725,0.0520300626222316,0.7410595479480415,0.2069103894297269,0.14066732,,5.490640323053292,0.7727842106750888
TmY5a_R,678,-1,OL internal,2.0411542261324107,0.020688864255775475,0.6848689578870387,0.29444217785718585,0.17600894,,3.3530222647512735,0.917556819892975
TmY9a_R,230,1,OL internal,2.0663296217813683,0.07839060696662738,0.6900325366329296,0.23157685640044298,0.13833632,,7.027346535536206,0.5260738073761265
TmY9b_R,266,1,OL internal,1.779182147821995,0.011912696808506342,0.5269955011782608,0.46109180201323285,0.12126452,,4.611419485566745,0.43903837219316183
V1_L,1,1,CB input,3.230301430418044,0.12257281553398058,0.8604368932038835,0.01699029126213592,0.026526896,,105.82325133441908,0.2045736796045824
VCH_L,1,-1,CB input,2.9590411326888204,0.8110816845822298,0.18678921950459573,0.00212909591317443,0.13469845,,77.7011820712017,-1.0
VST1_R,3,1,OL output,2.997340576728077,0.06630501857767912,0.32523852450174034,0.6084564569205807,0.15247199,9.0,61.576399883345466,-0.8795996599408065
VST2_R,4,1,OL output,2.997368671655943,0.0529945539928341,0.47566348659632524,0.47134195941084067,0.14868651,9.0,87.7962123697267,-0.5258710998893732
VS_R,9,1,OL output,2.999495989744372,0.023025182915258048,0.6271410397880222,0.34983377729671983,0.16157568,9.0,82.82001567945795,-0.21495123911480496
VSm_R,2,1,OL output,2.990484134622819,0.00224900355712576,0.2466715579291736,0.7510794385137006,0.14972568,9.0,102.29876146168779,-1.0
Y11_R,76,-1,OL internal,2.827168945198748,0.7131326067348365,0.28686739326516353,0.0,0.11847141,,9.456429588447255,0.46789515712810875
Y12_R,89,-1,OL internal,2.9465851543195765,0.7706422018348624,0.22935779816513763,0.0,0.118783,,8.925283398720362,0.6282294831391462
Y13_R,99,-1,OL internal,2.752234781169252,0.7639510375332733,0.23604896246672666,0.0,0.12281785,,7.993845878746105,0.703749995485915
Y14_R,104,-1,OL internal,2.4062339632634684,0.029238972987138966,0.9442431109694261,0.026517916043434828,0.14533716,,9.420833751046445,0.8312257816015853
Y3_R,322,1,OL internal,2.01276191096086,0.07774728254477442,0.6389134992076094,0.28333921824761615,0.1780681,,3.226192436573071,0.8981478994470666
aMe10_R,2,1,OL output,1.9180414490651896,0.007518549826242133,0.2912534047149432,0.7012280454588147,0.1236884,1.0,84.17213839687265,-0.09181788557826154
aMe12_R,2,1,OL output,1.107909797367892,0.0006321112515802782,0.08226731052206172,0.917100578226358,0.4814034,3.0,166.44448691869758,-0.07907747758635997
aMe13_R,1,1,OL output,2.413930484860332,0.014209591474245114,0.1705150976909414,0.8152753108348135,0.07690747,3.0,116.57835837061688,-0.1607204010457326
aMe15_R,1,1,OL output,2.228816995939406,0.0017537706068046302,0.010171869519466855,0.9880743598737286,0.061102223,1.0,80.0923432601329,0.03407884733246136
aMe17a_R,1,0,CB input,2.5828083680435787,0.7329231317995363,0.2662742999821652,0.0008025682182985555,0.05230955,,123.6583622902649,-0.27874054855976826
aMe17b_R,2,-1,CB input,2.0231267128316874,0.7271468628834008,0.2570981601525276,0.01575497696407164,0.09114882,,159.96901244566465,-0.27802953589489254
aMe17c_R,2,-1,CB input,2.239000019479604,0.2741029437835255,0.7226374611968327,0.0032595950196417636,0.091147855,,183.51569677676179,-0.857752726783025
aMe17e_R,1,-1,CB input,2.218281664631847,0.3720145915066419,0.6259205726478079,0.0020648358455502788,0.08704661,,176.72894637585568,-1.0
aMe1_R,2,-1,OL output,1.957148709570144,0.11723836131446656,0.7916816026666765,0.09108003601885695,0.11403919,1.0,126.1786128681983,-0.24957206700222778
aMe20_R,1,1,OL output,2.2547804756452723,0.0007251631617113851,0.04568527918781726,0.9535895576504714,0.08270893,7.0,115.07945993759938,-0.623442189510949
aMe22_R,1,-1,CB input,2.008473929129283,0.04130434782608696,0.6360869565217392,0.3226086956521739,0.16456456,,168.83374797204604,-0.2191496894776852
aMe23_R,1,-1,OL output,2.235544675782388,0.04077849860982392,0.22335495829471735,0.7358665430954588,0.07855307,3.0,158.4133643612369,-0.5228650737653675
aMe25_R,1,-1,OL output,2.1231642744312915,0.0075449796865931515,0.347069065583285,0.6453859547301218,0.12725386,7.0,66.81808289717358,-0.3453708205183019
aMe26_R,3,1,OL output,2.366698888732891,0.019727403156384507,0.39096126255380204,0.5893113342898135,0.11494294,4.0,111.76686642599853,-0.956431086101005
aMe2_R,4,-1,CB input,2.0756397192090623,0.05556003024703181,0.9271973011226345,0.017242668630333597,0.13244608,,193.20194397674322,-0.3750413994154759
aMe30_R,2,-1,CB input,1.241463818059057,0.01036975208481308,0.22269970190461733,0.7669305460105696,0.20137197,,88.06346810647872,-0.13172376260052476
aMe3_R,1,-1,OL output,1.2374594871258466,0.0,0.006963788300835654,0.9930362116991643,0.1764146,1.0,36.690761488477875,0.030955119957700394
aMe4_R,9,1,CB input,1.95502791399229,0.5618375567419384,0.4312112717208289,0.0069511715372328345,0.16360766,,245.43897707517195,-0.2347927814276094
aMe5_R,17,1,OL output,1.7772805579787585,0.025586243650572715,0.5366815338950346,0.4377322224543927,0.16104273,3.0,14.703399238100786,0.21507865876773735
aMe6a_R,1,1,OL output,1.0112691995121443,0.0,0.21983471074380165,0.7801652892561983,0.25814652,1.0,6.980991808919298,-0.03947979953419556
aMe6b_R,1,1,OL internal,1.0,0.002379535990481856,0.07317073170731707,0.9244497323022011,0.29534662,,,
aMe6c_R,1,-1,OL internal,1.0005599595044965,0.006,0.254,0.74,0.32038796,,8.963493927191593,2.0254582326906245e-05
aMe8_R,2,0,OL output,2.3071550627558084,0.005129152828395535,0.8219614127400345,0.17290943443156997,0.06326318,3.0,127.69413072741119,-0.46109300675291753
aMe9_R,2,1,OL output,2.0310015787062663,0.07496300424135477,0.5396179684839479,0.38541902727469735,0.15434808,5.0,105.43796291319808,-1.0
dCal1_R,1,-1,OL output,2.7180407411877683,0.061981566820276494,0.3384792626728111,0.5995391705069124,0.12665962,9.0,28.66899699495467,-0.9996336008649727
l-LNv_R,4,0,OL output,1.880741819369912,0.4258227648780325,0.13832590696201064,0.4358513281599569,0.061321545,1.0,199.78631344374426,-0.015522506918919321
s-LNv_R,4,1,OL output,2.5863706921501235,0.006060606060606061,0.6745989304812834,0.3193404634581105,0.043300617,1.0,150.35532047757414,-0.5784783817447575
vCal1_R,1,-1,OL output,2.9172692473898154,0.007874015748031496,0.32095988001499814,0.6711661042369704,0.11979673,9.0,23.095612161970603,0.19080280012210316
vCal2_R,1,-1,OL output,2.9886047326419822,0.0199468085106383,0.2792553191489362,0.7007978723404256,0.13869488,9.0,39.39208204140127,-0.4809967554201473
vCal3_R,1,1,OL output,2.99330228609905,0.06805293005671077,0.45689981096408316,0.4750472589792061,0.14240377,9.0,80.63200406053164,-1.0
