instance,count,sign,layer,VIC,cluster,size,r2
SLP179_a_R,3,-1,4.207387504,0.000861082,3,38.16409466,-0.515106565
SLP179_b_L,6,-1,5.034090124,0,,,
SLP179_b_R,6,-1,4.122641882,0.000963372,3,34.16993803,-0.305702413
SLP183_L,3,-1,4.930031675,1.63E-05,,,
SLP183_R,2,-1,4.191385904,0.000495687,,,
SLP184_L,1,1,4.233877309,0.000334031,,,
SLP184_R,1,1,3.501653796,0.004160328,4,165.3722914,-0.323824597
SLP186_L,2,0,5.187875039,0,,,
SLP186_R,3,0,4.638582295,1.12E-06,,,
SLP187_L,5,-1,5.032977989,0,,,
SLP187_R,7,-1,4.050831167,0.001501379,3,35.92787494,-0.391558206
SLP188_L,7,-1,4.647860546,0.00080233,10,71.62814631,-0.785405632
SLP188_R,7,-1,4.135516045,0.016555661,7,120.829093,-1
SLP189_a_L,1,-1,4.382301838,0.007093689,9,117.4108452,-1
SLP189_a_R,1,-1,4.018148171,0.01992792,7,126.1458773,-1
SLP189_b_L,4,-1,4.397689407,0.003630266,9,104.4319093,-1
SLP189_b_R,4,-1,4.036094322,0.019884862,7,124.6355155,-1
SLP189_L,1,-1,4.635085476,0.002811658,9,93.99092505,-1
SLP189_R,2,-1,4.256950384,0.008904332,7,108.5070523,-1
SLP198_L,3,-1,4.950972085,7.78E-06,,,
SLP198_R,3,-1,3.984524313,0.001434296,3,41.7546929,-0.265937701
SLP199_L,4,-1,5.014542448,1.00E-05,,,
SLP199_R,4,-1,4.19434246,0.000621562,3,61.86217481,0.018639597
SLP202_L,1,-1,4.883810663,2.10E-05,,,
SLP202_R,1,-1,4.06152626,0.001899949,3,183.1011106,-0.101471171
SLP204_L,3,-1,4.760664837,2.12E-05,,,
SLP204_R,4,-1,3.821775499,0.002647655,4,162.5646882,0.002979658
SLP206_L,1,-1,4.160129603,0.000352111,,,
SLP206_R,1,-1,3.321632982,0.025318926,1,79.67766879,-0.689147203
SLP207_L,1,-1,4.104634392,0.000603071,3,118.8481721,0.129441298
SLP207_R,1,-1,3.391116414,0.019380074,1,88.20649944,-0.093877466
SLP208_L,1,-1,4.564690637,1.90E-05,,,
SLP208_R,1,-1,3.728882628,0.010599881,1,82.27574553,-1
SLP209_L,1,-1,4.95835378,4.48E-06,,,
SLP209_R,1,-1,4.205795133,0.000385347,,,
SLP210_L,1,1,4.451845047,5.16E-05,,,
SLP210_R,1,1,3.516899087,0.006537817,4,74.61511731,0.271456097
SLP211_L,1,1,4.823086917,2.35E-05,,,
SLP211_R,1,1,3.774164183,0.001653607,6,58.65793754,0.139680277
SLP212_a_L,1,1,4.909392036,1.21E-05,,,
SLP212_a_R,1,1,4.344352636,0.000257418,,,
SLP212_b_L,1,1,4.854269351,1.76E-05,,,
SLP212_b_R,1,1,4.256149159,0.000269916,,,
SLP212_c_L,1,0,4.792437762,1.73E-05,,,
SLP212_c_R,1,0,4.325414292,0.000141224,,,
SLP214_L,1,-1,4.487262943,3.60E-05,,,
SLP214_R,1,-1,3.364441991,0.008998,3,67.97583831,0.160092132
SLP215_L,1,1,4.749910512,4.35E-06,,,
SLP215_R,1,1,3.888931269,0.002729856,3,46.55842313,-0.691194187
SLP216_L,1,-1,4.453508309,3.46E-05,,,
SLP216_R,1,-1,3.699700096,0.005198591,3,49.9763951,-1
SLP217_L,4,-1,4.841300415,1.28E-05,,,
SLP217_R,4,-1,4.607990558,2.25E-05,,,
SLP221_L,1,1,4.284932983,6.55E-05,,,
SLP221_R,1,1,3.48180953,0.00922014,3,97.26223428,-0.573660546
SLP222_L,2,1,4.489467316,2.21E-05,,,
SLP222_R,2,1,3.731918441,0.007228187,1,65.64795949,-0.775504169
SLP223_L,4,1,4.372048451,3.40E-05,,,
SLP223_R,4,1,3.058249458,0.032217495,1,69.7035954,-1
SLP224_L,3,1,4.36328454,3.92E-05,,,
SLP224_R,4,1,3.1145398,0.030042857,1,51.534988,-0.954377196
SLP227_L,4,1,4.633782348,2.33E-05,,,
SLP227_R,4,1,3.760643346,0.003014382,3,62.27471615,-0.377748438
SLP228_L,2,1,4.525227944,3.07E-05,,,
SLP228_R,2,1,3.817416858,0.004657912,1,71.73291328,-0.667134727
SLP229_L,4,1,4.484242788,0.000148718,,,
SLP229_R,4,1,3.859707939,0.001655412,5,79.56913961,0.020150724
SLP230_L,1,1,4.78789131,1.24E-05,,,
SLP230_R,1,1,3.991925838,0.001440537,2,59.56954163,-0.042235448
SLP231_L,1,1,4.515253628,1.19E-05,,,
SLP231_R,1,1,3.29006884,0.021879384,1,67.64230702,-1
SLP234_L,1,1,5.257284737,0,,,
SLP234_R,1,1,4.770921103,6.28E-06,,,
SLP235_L,1,1,5.084003645,0,,,
SLP235_R,1,1,4.353235211,0.000105156,,,
SLP236_L,1,1,4.751063532,8.70E-06,,,
SLP236_R,1,1,4.047024662,0.00123434,3,34.81834721,-0.337617744
SLP237_L,2,1,5.139866779,0,,,
SLP237_R,2,1,4.526684232,0.000182877,,,
SLP238_L,1,1,5.32891957,0,,,
SLP238_R,1,1,5.127347995,0,,,
SLP239_L,1,1,4.963634597,0,,,
SLP239_R,1,1,4.823562377,0,,,
SLP240_a_L,3,1,5.086460816,1.05E-06,,,
SLP240_a_R,2,1,4.196612236,0.000659139,3,42.89313491,-0.559599019
SLP240_b_L,3,1,4.948578867,8.32E-06,,,
SLP240_b_R,4,1,4.253071159,0.000519409,3,46.63736025,-0.48825408
SLP241_L,4,1,5.227477261,0,,,
SLP241_R,5,1,4.397951131,3.33E-05,,,
SLP242_L,3,1,4.874044825,7.13E-06,,,
SLP242_R,3,1,4.690655932,1.61E-05,,,
SLP243_L,1,-1,5.028941241,2.10E-06,,,
SLP243_R,1,-1,4.518984501,1.84E-05,,,
SLP244_L,2,1,5.069303398,7.90E-06,,,
SLP244_R,2,1,4.720716323,2.09E-05,,,
SLP245_L,3,1,4.660164686,1.89E-05,,,
SLP245_R,3,1,3.787860004,0.008484419,1,71.48363904,-1
SLP246_L,3,1,4.324828414,3.50E-05,,,
SLP246_R,2,1,3.504838377,0.023770101,1,89.94000727,-0.873935145
SLP247_L,1,1,4.788413677,2.24E-05,,,
SLP247_R,1,1,4.374260991,4.24E-05,,,
SLP248_L,1,-1,4.385324591,1.73E-05,,,
SLP248_R,1,-1,3.139552864,0.019833427,1,69.3650415,-0.466824767
SLP251_L,1,-1,4.449479106,4.51E-05,,,
SLP251_R,1,-1,3.733073701,0.010700847,1,52.6033368,0.413299703
SLP252_a_L,1,-1,4.690658846,1.27E-05,,,
SLP252_a_R,1,-1,4.03208895,0.003376218,3,64.85166376,-0.58793985
SLP252_b_L,1,-1,4.853378464,1.66E-05,,,
SLP252_b_R,1,-1,4.070739268,0.003046286,2,38.03409032,0.37438792
SLP252_c_L,1,-1,4.727992647,3.82E-05,,,
SLP252_c_R,1,-1,4.01121573,0.001244228,3,106.700243,0.127289812
SLP255_L,1,-1,4.817314161,2.19E-06,,,
SLP255_R,1,-1,3.759785529,0.006219241,1,45.00975219,-1
SLP256_L,1,-1,4.156327216,0.000365267,,,
SLP256_R,1,-1,3.037493318,0.020404866,3,118.8237594,-0.164333933
SLP257_L,1,-1,4.54946304,2.50E-05,,,
SLP257_R,1,-1,3.694987493,0.00931864,1,52.48004234,0.420444906
SLP258_L,1,-1,4.924895475,1.30E-05,,,
SLP258_R,1,-1,4.359032522,0.000118348,,,
SLP259_L,2,-1,5.037096341,1.27E-05,,,
